"TeamName","FG2Pct","FG3Pct","FTPct","BlockPct","OppFG2Pct","OppFG3Pct","OppFTPct","OppBlockPct","F3GRate","OppF3GRate","ARate","OppARate","StlRate","OppStlRate","DefensiveFingerprint","defeFG_Pct","defTO_Pct","defOR_Pct","defFT_Rate","eFG_Pct","TO_Pct","OR_Pct","FT_Rate","Tempo","AdjTempo","OE","AdjOE","DE","AdjDE","Pythag","Off_1","Off_2","Off_3","Def_1","Def_2","Def_3","Height","HgtC","HgtPF","HgtSF","HgtSG","HgtPG","HgtEff","Exp","Bench","PtsC","PtsPF","PtsSF","PtsSG","PtsPG","ORC","ORPF","ORSF","ORSG","ORPG","DRC","DRPF","DRSF","DRSG","DRPG","teamID","NumOfGames","WinPct","Margin_Victory","Margin_Loss","My_PPG","My_FGA","My_3FGP","My_FTA","My_FTP","My_Off_Reb","My_Def_Reb","My_Tot_Reb","My_Assists","My_TO","My_Ast_TO","My_Steals","My_Blocks","My_Fouls","My_Possessions","Opp_Pts","Opp_FGA","Opp_3FGP","Opp_FTA","Opp_FTP","Opp_Off_Reb","Opp_Def_Reb","Opp_Tot_Reb","Opp_Assists","Opp_TO","Opp_Ast_TO","Opp_Steals","Opp_Blocks","Opp_Fouls","Opp_Possessions","Margin_Victory_SD","Margin_Loss_SD","My_Pts_SD","My_FG___SD","My_3FG___SD","My_FTA_SD","My_FT___SD","My_Off_Reb_SD","My_Def_Reb_SD","My_Tot_Reb_SD","My_Assists_SD","My_TO_SD","My_Ast_TO_SD","My_Steals_SD","My_Blocks_SD","My_Fouls_SD","My_Possessions_SD","Opp_Pts_SD","Opp_FG___SD","Opp_3FG___SD","Opp_FTA_SD","Opp_FT___SD","Opp_Off_Reb_SD","Opp_Def_Reb_SD","Opp_Tot_Reb_SD","Opp_Assists_SD","Opp_TO_SD","Opp_Ast_TO_SD","Opp_Steals_SD","Opp_Blocks_SD","Opp_Fouls_SD","Opp_Possessions_SD","Tourney","TourneyType"
"USC Upstate",49.0028,33.8279,65.725,8.4337,47.49,31.0665,66.3405,8.1671,39.0272,39.3792,55.5108,54.3027,0.1149,0.0764,-2.5,47.1394,20.6344,33.36484,31.10164,49.6815,16.4243,35.00464,30.74696,64.1325,63.6401,107.3442,102.2727,97.9469,103.7226,0.459614,16.9007,49.9758,33.1235,17.9555,50.1059,31.9386,76.83,-0.39,-1.29,-0.16,0.63,2.03,-1.68,2.03,30.39,19.22,16.05,19.97,28.95,15.81,37.34,28.42,17.07,8.29,8.88,24.11,23.25,26.78,15.7,10.16,1367,30,0.633333333,14.36842105,-8.727272727,68.83333333,0.429865594,0.342179419,17.7,0.659234879,10.83333333,22.43333333,33.26666667,13.76666667,10.33333333,1.436459929,7.366666667,2.8,16.96666667,65.47416667,62.93333333,0.411288382,0.309485207,17.03333333,0.658536564,9.966666667,21.1,31.06666667,12.2,12.83333333,1.066835322,4.9,2.866666667,16.9,65.72416667,9.172486191,6.357529537,9.741781092,0.049164443,0.096828949,6.2925791,0.155831947,2.983672041,5.00815427,6.52810018,4.651164729,2.69524912,0.637051498,3.242852441,1.540264196,3.595814937,4.232557938,12.02277532,0.078601612,0.112930609,5.886766769,0.151358243,2.953470587,5.950079687,7.206000054,3.772861349,3.842442949,0.5631048,1.470397554,2.029665054,3.799727758,4.2989999,0,""
"UT Arlington",50.8303,31.3099,67.7419,9.5285,47.8389,31.8444,71.7842,11.3469,36.6082,40.5374,50.6024,53.5311,0.0938,0.0957,0.7,47.8096,19.6512,32.83052,42.23131,49.4152,20.8351,31.78808,38.07018,70.1244,70.2302,100.6643,101.3725,101.8657,104.1459,0.42302,20.6945,51.7128,27.5927,24.0724,45.1763,30.7514,75.9,-0.13,-0.68,-2.16,-0.77,-0.09,-0.8,1.54,45.98,15.38,20.86,20.07,19.92,23.77,30.72,32.13,14.46,12.26,10.43,25.43,26.75,17.04,14.02,16.76,1426,30,0.5,10.26666667,-11.93333333,71.03333333,0.438043884,0.315323914,21.7,0.679209561,9.3,23.66666667,32.96666667,12.6,14.46666667,0.927425005,6.6,3.233333333,21.33333333,72.47416667,71.86666667,0.415870096,0.322758509,24.1,0.714392626,10.56666667,23.8,34.36666667,12.63333333,13.7,1.04165211,6.733333333,4.1,19.03333333,71.6475,6.529785237,11.91317798,12.18671785,0.068284875,0.117608351,7.966091933,0.115992106,3.281610202,7.250842202,7.810176091,4.537962478,4.133407489,0.380410041,2.237609562,1.869599502,4.02863315,6.208890606,13.07203737,0.077222441,0.122499531,7.106820425,0.098809415,4.818665814,5.996550733,8.888129757,4.012766982,4.094992737,0.616708997,2.887945617,2.975184723,4.114594155,5.935291695,0,""
"UTEP",51.5411,36.2348,65.6985,10.9076,44.8793,33.5088,65.9574,8.1336,29.7232,32.1852,56.5941,49.863,0.0816,0.0954,8,46.6121,18.7918,29.75567,31.84641,52.3767,18.9825,29.34888,43.50181,65.252,64.7499,105.8853,104.0543,96.3656,98.5462,0.651458,21.435,54.3321,24.2329,18.3885,53.2872,28.3243,78.15,2.38,1.9,2.8,0.19,0.14,4.28,1.92,26.87,18,23.3,24.12,20.16,14.43,36.76,32.24,23.9,4.6,2.51,25.22,26.98,25.18,12.89,9.72,1431,32,0.6875,11.77272727,-6.6,69.25,0.47292946,0.361524834,22.59375,0.645333063,8.21875,23.5625,31.78125,13.8125,12.09375,1.279782049,5.375,4.09375,17.09375,66.54453125,63.21875,0.412527121,0.343751034,17.625,0.67110618,9.28125,22.1875,31.46875,11.375,12.28125,1.061921794,6.21875,2.96875,19.15625,66.715625,9.309144599,4.788875999,9.870124358,0.069389641,0.142108381,8.143310633,0.133923039,2.696884403,5.321517489,5.846059467,3.468173267,3.439423948,0.734653894,2.970282923,2.26273279,3.846736153,5.95109347,9.519875219,0.059010181,0.108107065,6.747759485,0.116926004,2.47874025,4.788679527,6.016023631,3.299560088,4.408455036,0.561052182,2.870701555,2.278714621,3.699253412,5.695236231,0,""
"UTSA",47.2549,32.6568,68.997,6.8891,51.3455,36.7314,72.7669,14.4118,34.6991,39.9483,50.6829,54.2614,0.1038,0.0973,-2.2,52.8442,20.3249,31.46315,29.67033,47.8553,18.2279,35.17034,42.12548,66.1017,66.0039,104.9176,104.4889,106.0124,107.7433,0.412723,23.294,49.4613,27.2447,16.9629,48.451,34.5861,76.66,2.44,0.96,-2.57,-1.08,0.25,3.39,1.82,24.47,18.81,25.75,20.11,21.97,13.36,26.09,33.05,11.2,15.04,14.62,25.94,31.42,11.34,15.17,16.12,1427,28,0.428571429,11.91666667,-10.1875,69.60714286,0.424850544,0.320274799,23.5,0.686352913,10.39285714,22.5,32.89285714,11.96428571,12,1.06877568,6.928571429,2.357142857,16.46428571,68.62678571,70.32142857,0.459085677,0.36235777,16.39285714,0.710875729,9.142857143,21.89285714,31.03571429,13.67857143,13.39285714,1.139681094,6.464285714,5.285714286,20.32142857,67.28660714,6.556860853,8.076457557,10.14465481,0.06453297,0.100976911,10.02034967,0.109917906,4.103650459,6.658328119,9.0649479,3.646227303,3.06714972,0.438796722,2.493377472,1.393484461,3.47991212,6.991022446,12.08014463,0.074365648,0.127675429,5.665616149,0.134096558,3.778244602,6.778720986,9.057356915,3.590662494,4.058272628,0.530201076,2.617351543,2.91683673,4.807814406,6.157258146,0,""
"Utah",52.7607,40.1681,70.178,13.5043,40.8547,31.6017,67.3179,10.4294,37.8258,28.3088,57.7483,43.75,0.0923,0.0841,16.1,42.7083,18.2537,28.10517,34.49755,55.5944,17.8435,31.29103,42.84806,62.6865,61.1689,113.6498,113.0489,91.0838,90.5701,0.92754,21.2871,46.4446,32.2682,21.3762,53.9199,24.7039,77.78,2.7,0.95,0.99,2.12,-1.18,3.65,1.54,38.78,19.18,19.05,21.78,22.74,17.24,43.8,30.45,9.67,13.01,3.06,27.06,22.95,20.11,17.94,11.93,1428,31,0.741935484,22.30434783,-8,71.67741936,0.481518627,0.4126347,21.74193548,0.704051532,8.032258065,23.90322581,31.93548387,14.06451613,10.90322581,1.481418761,5.806451613,5.096774194,16.96774194,63.94032258,57.19354839,0.382029162,0.301395319,18.16129032,0.668187536,8.064516129,18.19354839,26.25806452,8.806451613,11.35483871,0.897637441,5.290322581,3.290322581,19.64516129,64.56209677,11.81460876,5.126959556,12.66329893,0.085938544,0.140119731,7.384523194,0.09348002,3.060325375,6.347465839,7.316353754,3.881026358,2.93660619,0.942632052,2.84510521,2.134710577,3.400822165,4.871416108,10.67214241,0.066050247,0.138236224,7.789295108,0.157085213,3.501766068,6.72517338,8.567254488,2.925968271,3.647358744,0.535068856,2.355044917,2.297731467,4.736724516,5.071681472,1,"atlarge"
"Utah St.",48.4504,39.4415,66.4884,12.3982,46.3348,29.9353,65.9363,7.438,37.1836,35.8677,61.7266,57.6758,0.0743,0.0963,-2.4,45.8212,16.9637,34.02154,29.13523,52.4335,16.3354,21.68421,36.40493,62.8981,64.0271,104.1123,105.7798,99.8489,102.0259,0.602414,18.7531,47.1594,34.0875,17.3298,53.6126,29.0576,77.04,-0.79,0.97,-0.14,0.68,1.15,0.19,1.1,28.15,23.98,22.44,18.96,17.17,17.45,35.39,38.49,10.34,6.61,9.18,26.22,24.22,20.46,15.97,13.14,1429,30,0.566666667,10.82352941,-8.076923077,66.3,0.450724308,0.393391697,18.7,0.648979506,5.7,21.06666667,26.76666667,14.3,10.23333333,1.508563795,4.733333333,4.566666667,16.26666667,64.7825,63.66666667,0.405491452,0.294816953,16.73333333,0.631625625,10.9,26.46666667,37.36666667,13.4,10.56666667,1.499840299,6.133333333,2.4,16.9,65.04833333,7.56831631,6.473813128,10.56392691,0.067430501,0.104484901,7.278451901,0.122629652,2.57507951,6.827597817,8.058764059,3.770575736,2.712465901,0.602782064,2.405931368,2.238893405,3.473379884,4.856821323,12.56797609,0.069614945,0.111584387,7.002134322,0.149487618,3.516954011,5.204330646,7.155819109,4.005169074,3.616850729,0.943053243,2.029665054,1.773366174,3.898275481,4.821534549,0,""
"Utah Valley",44.3575,29.7913,70.2532,6.5401,49.0506,34.2799,71.4822,11.3966,37.0605,34.2124,62.8159,52.0505,0.0722,0.1092,6.1,49.8612,17.8493,30.43968,36.9882,44.4796,20.3332,28.54123,33.33333,61.8272,62.3853,92.4038,91.1644,104.9596,107.0946,0.135633,20.8385,49.6871,29.4743,20.9571,51.1551,27.8878,76.36,-1.65,-0.97,0.06,0.23,0.79,-2.61,2.03,30.08,17.95,21.75,22.7,18.1,19.49,25.18,34.34,29.69,3.21,7.58,26.05,22.28,18.49,16.2,16.98,1430,28,0.321428571,11.66666667,-17.10526316,57.07142857,0.389556947,0.298428736,16.92857143,0.701299223,8.142857143,20.28571429,28.42857143,12.42857143,12.32142857,1.124490408,4.464285714,2.214285714,17.46428571,63.00535714,64.92857143,0.441691889,0.338450003,19.03571429,0.714187879,8.642857143,23.21428571,31.85714286,11.78571429,11,1.218074089,6.75,3.642857143,17.28571429,62.86339286,7.262919523,9.176629355,13.32479886,0.087216261,0.136398394,7.943917176,0.116628158,3.396231961,6.474206045,8.443400103,3.60481747,3.367090968,0.533075076,2.348871169,1.685606669,3.824696966,4.598426448,11.47921978,0.091201478,0.114441099,6.494910502,0.132553232,3.763511813,5.377298942,7.230154374,3.258688021,3.721807605,0.560064723,2.702879123,2.818119753,5.234197684,5.005018232,0,""
"VCU",47.1955,34.1787,65.5527,12.7211,48.1045,34.3606,69.5527,9.375,39.8844,35.3486,50.6881,56.801,0.142,0.0861,4.4,49.3192,23.7829,30.76264,37.7451,48.8198,15.6732,31.7145,37.47592,66.6751,67.0888,106.5592,108.1202,96.5714,93.6013,0.840009,20.1025,46.4328,33.4647,21.0205,49.8038,29.1758,76.51,-1.17,-0.7,0.32,0.15,0.65,-1.87,1.39,39.92,17.74,23.72,18.13,22.13,18.29,27.39,37,22.73,7.41,5.47,22.63,24.77,24.39,14.71,13.49,1433,35,0.742857143,13.15384615,-10.88888889,72.48571429,0.420057281,0.331393077,22.22857143,0.659112772,10.62857143,22.42857143,33.05714286,12.62857143,10.4,1.362489103,9.657142857,4.314285714,19.22857143,69.64428571,65.51428571,0.43548423,0.343558072,19.82857143,0.692414782,8.514285714,23.22857143,31.74285714,12.88571429,15.57142857,0.919668153,5.857142857,3.342857143,18.71428571,68.90428571,9.067269965,9.386751894,11.95425454,0.059338206,0.108129392,7.376774819,0.112590128,4.059018385,5.094897761,6.902441414,4.52500058,3.388562076,0.710697458,4.249171941,1.996635826,3.726579525,5.919897548,9.076055857,0.077637038,0.117222445,6.775760059,0.161874763,3.433155199,6.633629626,8.427346443,3.436580282,4.500233421,0.435995746,2.510482226,2.195488116,4.81768451,6.564623566,1,"champ"
"VMI",46.7105,31.3846,69.0391,12.1705,53.876,34.1176,68.7328,13.4868,51.6693,24.7813,48.7705,46.5476,0.0997,0.1043,16.6,53.207,20.5291,33.93214,42.33236,46.8998,19.5646,31.89585,29.78272,76.5338,77.1388,99.5997,96.0239,106.576,106.6345,0.230531,17.9796,39.481,42.5394,21.4716,59.8107,18.7177,75.48,-2.4,-0.82,-0.7,-0.73,-1.24,-3.23,1.73,42.08,14.78,15.15,22.6,26.59,20.87,27.45,22.69,28.8,13.21,7.85,22.4,22.82,21.31,21.07,12.41,1440,28,0.321428571,12.77777778,-14.78947368,77.07142857,0.390716847,0.311715181,20.07142857,0.700158792,11.64285714,22.5,34.14285714,12.75,15.07142857,0.942894228,7.75,5.607142857,21.75,80.35535714,83,0.489644913,0.341944094,25.92857143,0.683018643,9.785714286,26.42857143,36.21428571,13.96428571,15.64285714,1.031796486,8.107142857,4.392857143,18.39285714,79.42321429,10.37759338,8.423373218,13.09206311,0.065797988,0.088113674,9.824114592,0.100656876,4.020450368,6.89336772,9.860937848,4.510276332,5.590524864,0.4900295,3.826080094,2.806596538,4.204274721,7.97981933,13.0042728,0.057687084,0.117918615,6.60487234,0.092985621,3.675314477,6.801027,8.469365899,4.384164626,4.644505202,0.723064533,4.581276595,2.469657132,5.2446748,8.584732703,0,""
"Valparaiso",48.5473,38.1308,68.7075,12.9482,42.1315,33.0494,69.8656,9.1846,33.3958,36.895,51.385,55.5916,0.0888,0.104,2.1,44.8774,18.6461,27.60911,32.7467,51.4357,19.1188,35.01545,36.70412,63.183,62.7568,107.5521,103.7882,93.9359,94.336,0.74991,19.6881,50.4873,29.8246,20.3125,47.2098,32.4777,77.69,0.62,1.73,2.41,-0.42,0.79,2.35,1.42,34.55,21.08,23.05,15.91,21.85,18.12,32.41,19.48,22.71,12.71,12.7,25.09,21.32,20.17,18.99,14.43,1434,30,0.833333333,12.4,-10,68.4,0.452611966,0.387199185,19.6,0.688719815,9.466666667,23.3,32.76666667,12.36666667,11.83333333,1.21913081,5.633333333,4.333333333,16.6,65.07666667,59.73333333,0.388293777,0.325353692,17.36666667,0.70305978,7.666666667,17.3,24.96666667,11.43333333,11.56666667,1.093717854,6.6,3.266666667,18.03333333,65.1825,9.300537619,7.416198487,13.41280911,0.0847628,0.135183046,7.989648475,0.096000726,4.199616841,4.371932422,6.339168516,3.15663869,4.41067149,0.638680418,2.592872636,2.022857885,3.529188634,7.355817934,10.29205698,0.054302042,0.11721872,7.053897594,0.099368218,2.59087701,7.022869047,8.214719058,2.787698758,3.664210254,0.458970006,2.989637275,2.531638877,3.952156403,7.15441192,1,"champ"
"Vanderbilt",51.4661,39.0459,71.2538,13.1625,44.523,34.0463,68.0412,9.8079,36.3987,33.1364,64.6575,49.4964,0.0765,0.1003,5.7,46.6923,18.4346,32.75389,34.37685,54.0514,20.4604,32.10412,42.05788,62.6861,63.4431,108.7739,112.3074,100.0725,99.7257,0.796797,21.7047,47.415,30.8803,20.0303,50.9863,28.9833,77.96,2.2,1.43,0.71,0.3,1.83,3.63,0.71,31.94,24.27,24.06,15.72,16.01,19.95,27.06,45.91,15.87,7.18,3.98,21.27,24.86,17.43,20.11,16.34,1435,31,0.580645161,13.44444444,-5.538461538,69.25806452,0.472085341,0.393958039,21.09677419,0.695274463,8.258064516,21.06451613,29.32258065,15.22580645,12.41935484,1.34144474,4.870967742,4.806451613,17.19354839,64.34354839,63.77419355,0.411858195,0.35438976,18.77419355,0.683707445,10.03225807,19.38709677,29.41935484,11.09677419,11.5483871,1.059007747,6.451612903,3.129032258,19.03225807,65.04677419,7.755242798,3.230463966,10.19793359,0.070880204,0.112071978,8.592069362,0.112236031,2.792462974,7.122431625,8.459263549,4.120757838,3.981408407,0.492609891,2.539579171,2.151268693,2.725427854,5.5055993,9.948901706,0.059154677,0.136478014,5.829291995,0.119906907,3.936867375,7.292358646,9.766521706,3.048003048,3.594799111,0.441460841,2.540849067,2.404744415,3.737056515,5.13338234,0,""
"Vermont",50.6744,35.7942,70.4065,14.4712,41.0946,32.2581,70.607,10.501,30.101,28.7037,56.1224,48.8851,0.1033,0.1028,16.5,43.1878,20.7177,28.80698,41.40212,51.5825,20.1436,26.84564,41.41414,63.4035,63.9505,102.731,100.6677,91.2972,96.7898,0.611055,22.0356,53.5369,24.4275,25.286,50.6865,24.0275,76.84,0.06,-0.2,0.48,-0.55,1.11,-0.15,1,36.53,25.18,19.18,16.41,19.02,20.21,35.46,17.87,19.11,9.67,17.88,19.97,25.1,20.06,14.33,20.54,1436,30,0.566666667,17.29411765,-5.923076923,65.5,0.467950178,0.353831497,20.5,0.708384302,7,22.3,29.3,12.83333333,12.56666667,1.103771463,6.6,5.2,19.26666667,64.80416667,58.26666667,0.388839126,0.33647925,20.86666667,0.697973231,8.3,20.83333333,29.13333333,9.533333333,13.03333333,0.795850531,6.566666667,3.633333333,18.86666667,65.045,9.156723663,4.329386763,10.78232909,0.097659124,0.122957031,8.854182725,0.118182341,3.151354389,7.302101729,8.812804165,4.609460536,3.901222915,0.51310724,3.233445904,2.023994003,4.143406339,5.516824124,12.16250126,0.075793567,0.151770283,8.55301251,0.127439921,3.563705936,6.607640997,9.350394915,3.645813218,3.828057339,0.368564884,3.276702856,2.470283152,5.144353003,5.196913043,0,""
"Villanova",53.11,38.8818,72.7156,10.9338,45.1716,30.8458,67.4956,8.7081,42.9585,32.4892,62.8339,53.7234,0.1189,0.0861,4.9,45.528,21.6713,31.06061,30.33405,55.3493,16.6012,32.68156,42.41266,65.0568,64.475,116.6189,120.8284,92.9741,92.2341,0.957118,21.7894,42.8076,35.403,18.3575,54.686,26.9565,77.39,0.5,-0.37,0.84,0.64,2.01,0.13,1.89,31.49,19.25,21.47,21.89,19.12,18.27,41.9,17.61,18.84,9.67,11.98,35.49,19.02,17.47,12.36,15.66,1437,34,0.941176471,17.125,-12.5,76.26470588,0.470577567,0.386225843,22.85294118,0.72404083,9.029411765,22.64705882,31.67647059,15.91176471,10.73529412,1.832201248,7.794117647,4.029411765,16.52941177,66.47279412,60.88235294,0.406660023,0.303595059,16.55882353,0.655578023,8.147058824,18.82352941,26.97058824,11.88235294,13.73529412,0.9486729,5.647058824,2.676470588,19.67647059,68.04191177,9.976585491,10.60660172,10.46873795,0.065188893,0.103939015,8.676447929,0.10535088,3.647209761,4.312647734,6.22176331,4.627766312,3.863652092,1.32776794,2.727851988,1.641973944,3.870911678,4.883570042,9.787947771,0.061661545,0.105261951,7.695694099,0.133711153,2.797535202,6.147039634,8.140751563,3.952480662,4.273305608,0.452250547,3.043944341,1.735905811,4.866213687,5.103662977,1,"champ"
"Virginia",50.1255,36.0802,72.2913,13.471,39.528,30.3082,64.6532,7.113,27.3114,36.4772,54.2707,49.9136,0.0949,0.0864,6.4,41.6927,18.0722,24.31444,27.92005,51.2165,16.1113,33.98558,34.24574,58.4963,58.1583,110.6799,112.2261,85.6162,85.3727,0.958716,19.4644,57.2932,23.2425,17.7956,49.5074,32.697,78.29,0.76,1.27,1.45,2.3,2.33,2.03,1.64,34.32,22.37,20.75,22.07,21.11,13.7,40.38,34.08,16.61,6.04,2.9,25.91,21.98,22.02,17.15,12.94,1438,32,0.90625,16.51724138,-4,65.34375,0.465041358,0.365095008,17.59375,0.722821066,9.21875,23.9375,33.15625,12.90625,9.3125,1.673452685,5.59375,4.28125,14.25,59.82578125,50.75,0.362813186,0.29528148,13.96875,0.645347837,6.6875,16.125,22.8125,9.03125,10.25,0.976818002,5.09375,2.65625,16,60.22890625,11.67298679,2,10.44682194,0.073421446,0.144509662,7.387257447,0.097915552,3.424149294,4.536145159,6.29443879,3.324972714,3.762613196,0.914361215,2.576060696,2.517479218,4.586093988,5.072544235,13.23241377,0.086374067,0.122648481,7.022931908,0.155297362,2.764259219,6.889683733,8.67862595,3.839391543,3.048003048,0.553658336,2.569791946,2.025791363,4.127015637,5.103624224,1,"atlarge"
"Virginia Tech",47.695,38.9338,63.9785,8.6146,49.556,35.0975,66.9342,13.1206,35.4322,38.9371,50.8344,56.6667,0.0676,0.0812,-4.5,50.7592,18.9159,36.57658,33.78525,51.4883,18.1179,25.94697,31.94047,64.1196,63.8011,101.0958,103.9137,107.969,106.0593,0.44151,16.5584,49.9072,33.5343,18.2176,48.7549,33.0275,76.92,0.44,-1.68,0.13,1.06,1.31,-1.24,0.9,32.67,17.9,21.75,20.23,14.67,25.45,50.85,17.41,15.39,8.54,7.81,29.13,18.1,17.55,18.19,17.03,1439,33,0.333333333,11.27272727,-11.68181818,65.33333333,0.447923896,0.393120599,16.90909091,0.623402926,6.818181818,16.96969697,23.78787879,12,11.57575758,1.177577608,4.363636364,2.939393939,18.03030303,65.72878788,69.36363636,0.442819748,0.353551092,18.87878788,0.685659386,10.75757576,24.45454546,35.21212121,13.90909091,11.93939394,1.390679201,5.242424242,4.484848485,16.54545455,66.0280303,8.533357008,8.876863258,11.32659113,0.066324907,0.114345027,6.414649427,0.142712987,2.833444739,6.98428973,8.462260247,3.278719262,4.514077308,0.557515406,2.759281857,2.461445129,3.669850546,6.071044627,10.05863492,0.074187711,0.098042062,6.702413631,0.10896122,3.992417055,5.232655332,7.809279639,4.072496442,4.636400772,0.738829659,3.172442898,2.647182608,3.953565709,5.943611189,0,""
"Wagner",43.99,30.6422,70.0508,7.6065,51.7241,37.7432,69.375,11.6861,31.2679,34.2667,43.5159,56.392,0.0906,0.0996,9,53.4,19.8162,30.27027,53.33333,44.607,20.1165,37.18285,33.90706,67.728,67.6466,98.2351,96.7083,107.9661,107.8718,0.22161,21.0259,53.5297,25.4444,25.7302,47.2879,26.9819,75.63,-0.47,-0.41,-1.68,-1.65,-0.96,-0.87,1.08,36.9,19.2,17.85,19.99,17.93,25.03,41.98,31.22,13.2,7.65,5.95,32.26,25.18,15.84,16.66,10.06,1447,29,0.310344828,9.777777778,-13.8,67.89655172,0.399671101,0.307417289,20.37931035,0.692254671,12.55172414,23.27586207,35.82758621,10.4137931,13.65517241,1.001912654,6.24137931,2.586206897,22.79310345,70.88706897,74.37931035,0.472011454,0.363819312,27.62068966,0.69514307,8.517241379,20.72413793,29.24137931,13.68965517,13.27586207,1.126716691,6.862068966,4.827586207,19.24137931,69.60258621,9.121098862,9.5289034,12.25136968,0.073027657,0.109365825,8.200234287,0.10444808,3.257806086,5.993428257,8.366894651,3.746591226,4.592508357,1.20025332,2.165561168,1.524027591,5.094670257,5.818718335,12.78786756,0.087593404,0.143082382,8.961878762,0.108027845,3.290904019,5.96954504,6.55010999,4.472962012,3.347670317,0.605055394,3.388258486,2.493834763,4.437302691,6.554790863,0,""
"Wake Forest",46.5272,33.5505,63.7816,10.3448,51.0513,33.7984,68.062,10.6276,33.9414,35.169,59.1864,52,0.0936,0.1171,6.6,50.9269,17.064,26.405,35.16903,47.8165,19.2702,31.80662,41.51465,68.6967,68.6436,99.4644,103.9374,103.751,101.1153,0.578487,21.684,50.3395,27.9765,19.029,52.6225,28.3485,77.82,0.79,2.01,1.55,0.15,1.27,2.8,1.22,36.67,24.03,20.13,17.83,23.99,14.02,31.18,32.6,21.21,9.47,5.54,23.81,25.23,18.05,18.99,13.92,1448,32,0.40625,11.84615385,-13.26315789,69.03125,0.423276176,0.334406813,23.46875,0.63597055,10.03125,25.09375,35.125,14.09375,13.28125,1.180628457,6.5,3.84375,18.09375,70.92890625,72.09375,0.448827044,0.337721495,20.15625,0.675992349,8.09375,22.40625,30.5,13.40625,11.625,1.327316434,8.125,3.96875,19.5625,70.41796875,10.51067833,11.718182,12.04958673,0.075598882,0.106573018,8.893580051,0.119913873,3.872853204,6.192395831,8.786903745,3.55018741,4.319754884,0.49295009,2.68808602,2.515877004,3.838341166,4.870952039,12.36634187,0.074053446,0.120360822,5.848128319,0.129607005,3.305512258,7.703620326,9.964452949,3.731810725,3.807886553,0.673694517,3.367300058,2.468960536,4.99636965,5.232567966,0,""
"Washington",48.8889,33.391,68.2968,11.7371,46.0094,33.0224,69.2174,8.2051,33.0664,29.548,53.7255,47.8431,0.0738,0.0908,7.5,47.0507,16.8496,33.18545,31.69791,49.2849,17.4808,31.37441,33.92449,66.1791,65.6326,103.2264,106.3854,102.2034,102.9543,0.59315,19.032,53.7594,27.2086,18.9074,55.867,25.2257,77.52,1.51,0.85,-0.26,0.51,1.69,2.36,1.71,29.62,17.56,18.45,15.6,22.72,25.67,32.42,20.84,20.93,12.3,13.5,29.23,13.63,19.74,20.45,16.95,1449,31,0.516129032,11.625,-10.86666667,68.64516129,0.43797818,0.333848076,19.12903226,0.669384913,8.741935484,21.67741936,30.41935484,13.29032258,11.51612903,1.349141582,4.903225807,4.935483871,17.22580645,68.21532258,67.90322581,0.425107343,0.332994197,18.5483871,0.702923809,10.32258065,23.03225807,33.35483871,11.80645161,11.09677419,1.2174453,6.032258065,3.096774194,17.80645161,68.16532258,11.34239834,7.548572871,11.96814769,0.07239088,0.114116323,7.306353105,0.162384189,3.11948438,7.493940204,9.739179273,4.067706548,3.462859779,1.005656485,2.1502688,3.151036696,3.86186205,5.703736631,14.36513102,0.104614778,0.137538993,7.482596295,0.13645842,3.32051298,5.49232113,7.53900253,4.534455902,3.218227656,0.744028646,2.664380741,2.0388696,3.515862671,5.553807543,0,""
"Washington St.",48.7109,34.1853,72.0177,7.8341,50.768,37.4088,69.2063,8.5635,36.5654,29.6216,60.969,48.037,0.0566,0.0881,9.9,52.3514,14.0912,30.33708,34.05405,49.6495,17.2959,26.40449,39.66121,67.6185,67.4637,102.6851,107.1724,111.9995,109.5932,0.436133,22.339,48.3326,29.3285,18.3734,55.7101,25.9166,77.83,1.8,0.91,1.08,0.71,1.29,2.72,1.69,35.53,24.61,17.05,18.57,25.13,14.64,35.13,28.85,19.78,10.22,6.02,37.82,20.76,15.14,11.96,14.31,1450,31,0.419354839,7.923076923,-15.94444444,70.61290323,0.435238586,0.349411314,21.90322581,0.728360365,7.516129032,21.70967742,29.22580645,14.61290323,11.5483871,1.420880418,3.870967742,3.290322581,18.38709677,69.66209677,76.5483871,0.467794381,0.37104628,20.32258065,0.69383071,8.677419355,24.19354839,32.87096774,13.4516129,9.35483871,1.79841244,6.032258065,3,19.12903226,70.00806452,8.149248825,9.371246525,15.58776747,0.089923954,0.138218668,8.267828569,0.144710371,3.585814345,6.138368667,8.365443513,4.128578604,4.137944012,0.692203108,2.305673228,2.116499443,2.940265514,5.574980833,11.17687705,0.066376115,0.117544436,5.781505552,0.092599557,3.525025738,6.117839242,8.019733726,4.836243099,3.440430081,1.325315939,3.005371535,1.673320053,3.584614675,6.216715998,0,""
